Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCB54,OUT045,1957.1569198422944
NCF31,OUT035,2541.137731119959
FDJ08,OUT027,4476.716350597659
NCC07,OUT017,1786.6642819066542
NCD19,OUT027,2319.3553441693125
FDL46,OUT049,2013.9587763867476
FDM20,OUT045,3857.3332024756824
NCI06,OUT010,916.4195683121216
DRM11,OUT035,4238.375118838971
NCH07,OUT018,2198.805696075388
FDS23,OUT013,2086.153560877647
FDO49,OUT018,602.0864935180371
FDS35,OUT049,1161.516113705467
DRK39,OUT045,1269.7236599789935
DRI39,OUT049,1045.5464730246924
FDV04,OUT017,2609.3311457097934
NCN14,OUT035,3013.961947503803
FDH08,OUT013,3728.889187971506
FDS20,OUT046,2938.9074305386093
FDV40,OUT049,1314.7703589541675
FDZ48,OUT010,-146.5992294815585
FDS24,OUT027,2913.1553927148834
FDK44,OUT049,2880.9786704276635
FDS48,OUT045,2349.3957884356087
FDK26,OUT010,1131.0940894100088
FDD23,OUT045,2990.704676050581
NCH54,OUT017,2633.995258691831
NCP14,OUT010,-266.3574058930776
FDM60,OUT010,-1198.657629716695
FDV24,OUT017,2504.6524914339134
FDH08,OUT018,3384.5425735593944
FDS12,OUT027,3460.7490856597033
FDR39,OUT027,4312.764824140993
FDP12,OUT027,2122.248927488217
DRF60,OUT027,5164.567262624096
FDC09,OUT035,1883.4425328564212
FDF50,OUT018,2879.9203160962825
FDG28,OUT035,4016.6497623946893
NCE19,OUT017,977.1490727608759
NCM53,OUT010,-180.9753191502159
NCN18,OUT049,1861.2032313877376
FDF32,OUT035,3329.8689222028124
FDF11,OUT013,3892.719632931579
DRI59,OUT049,3667.934208114349
NCG54,OUT035,2796.2664209991112
FDM44,OUT046,1675.0680462263226
FDT57,OUT018,3459.2794207605048
FDV24,OUT046,2399.0977065556253
FDI50,OUT019,1786.4012908747127
FDS09,OUT035,1023.1516234635537
NCC31,OUT027,3887.2860334276133
FDQ07,OUT019,1624.2146050126257
FDC22,OUT017,3157.018159896368
FDZ56,OUT046,2734.9119840029143
FDZ40,OUT019,-1022.1451919829658
FDS46,OUT027,3385.577713358561
DRD24,OUT045,2159.589617076296
FDV45,OUT017,3100.6817118768777
FDL26,OUT045,2436.065365909036
FDA56,OUT018,1740.6246881867182
FDN27,OUT046,1904.3229341859842
FDM20,OUT049,4005.3633586985657
FDO16,OUT017,1436.6457475135144
FDL03,OUT035,3299.442540078976
FDE58,OUT046,1871.3657980213102
FDI02,OUT027,3306.696291739521
NCC55,OUT019,-1279.4172062972873
FDR03,OUT018,3041.717939603376
FDB14,OUT017,1659.8525017467227
FDR45,OUT013,3837.6316482113184
NCN07,OUT017,2173.7439146597612
FDM51,OUT019,-192.2029043759087
FDT52,OUT027,5338.45072323774
FDL26,OUT046,2482.7307860334095
NCZ42,OUT046,3753.701764620638
DRI47,OUT019,445.12030201497396
FDW40,OUT013,2287.7685397404284
FDN34,OUT046,2741.6960278125143
FDS01,OUT035,3017.3237067242635
NCG55,OUT045,1765.2942185836514
FDC11,OUT035,1559.9933180146695
FDX35,OUT018,3346.8040438576113
NCB06,OUT046,2539.1592787709483
FDR09,OUT019,2182.378038838452
FDC53,OUT017,1658.5395781529587
FDY45,OUT013,4069.696785040263
FDA22,OUT010,771.4120749481333
FDE02,OUT035,1692.382930630703
FDW21,OUT045,1604.467233578187
FDV34,OUT046,1249.2493121467191
FDS59,OUT049,1907.49170921952
NCW17,OUT017,2156.2783417351643
NCK54,OUT046,1853.370645826612
FDG17,OUT019,1985.4134196448767
FDG35,OUT017,2938.8360106217733
FDD08,OUT010,-1229.7502922378246
NCO07,OUT017,3443.3983531534172
FDJ10,OUT010,350.02119413907735
FDW36,OUT017,1783.4954392643067
FDW21,OUT010,-227.2659020535491
FDY19,OUT017,2035.8735121294412
DRE03,OUT013,827.1418107738571
NCC55,OUT049,709.2115078581514
FDH52,OUT010,-848.0907936224933
FDO09,OUT017,4294.542457274043
FDU43,OUT045,3789.2791477134356
FDX09,OUT010,850.2986593913859
FDH40,OUT019,-545.4262912121642
FDW58,OUT017,1793.6364638342066
FDC47,OUT017,3671.724976490688
NCR41,OUT035,1674.8201630481121
DRG49,OUT035,3983.1745354443015
FDC52,OUT027,3885.812438581525
FDY13,OUT046,1253.7593330728005
FDY35,OUT013,836.2007552701346
FDI35,OUT017,3018.894709918525
NCU18,OUT049,2319.765693676913
FDY33,OUT018,2268.174241279612
FDC15,OUT027,3875.4577666801065
FDU01,OUT049,3145.055943992815
NCU42,OUT046,2670.9216903732245
NCV29,OUT018,2547.661296886203
NCY30,OUT017,2981.898101219735
FDQ46,OUT049,1876.0184855345733
FDG58,OUT027,3924.703598350125
FDK33,OUT017,3486.194973346055
NCD07,OUT045,1751.0152279913314
NCX29,OUT027,3737.088568268196
NCT42,OUT013,2369.556069545744
DRN59,OUT035,916.6928069781341
FDI44,OUT035,1450.1285672936892
FDA45,OUT049,2890.568154197812
FDP31,OUT045,1053.272269655504
FDY01,OUT046,1886.3645681875905
FDT09,OUT018,1893.657889126634
DRH03,OUT027,2996.102108843403
FDA36,OUT018,2703.077693836448
NCF31,OUT017,2513.9560763386357
FDG14,OUT049,2581.0869988829827
FDG28,OUT027,5347.207608507231
FDU14,OUT049,4007.9710021656942
FDY47,OUT019,248.4958739700587
FDI56,OUT049,1581.640680355249
DRD01,OUT013,983.0084314988039
FDM22,OUT046,961.1646739942455
FDH33,OUT013,716.6244507747824
DRZ24,OUT013,1899.3148325502575
NCQ38,OUT046,1689.4775966020547
FDO16,OUT027,2800.5012489190267
FDU07,OUT027,3860.5376891196197
NCB07,OUT013,3073.7847327793756
FDU48,OUT045,2047.496027929673
NCM43,OUT045,2550.0350757297497
FDR31,OUT010,464.5090752073445
DRK49,OUT018,400.98936011055537
NCI30,OUT010,1912.3567238487517
DRD60,OUT017,2963.2434294166164
NCG19,OUT046,3658.0943677804066
FDH12,OUT035,1829.662370554458
FDM32,OUT035,1671.2925855719095
FDM27,OUT035,2644.2726846535215
NCU53,OUT027,4096.081535633204
NCQ18,OUT046,1541.0950842380348
FDS10,OUT013,2874.381060508376
FDB33,OUT027,4002.0823583857714
FDI12,OUT013,1456.192544781934
NCW42,OUT013,3498.768209567496
NCC06,OUT018,1754.6346964209247
FDW02,OUT017,2120.233498924933
NCD43,OUT017,1760.1504694139853
FDM57,OUT018,1098.2870695654187
FDA58,OUT017,3825.668768457657
FDK56,OUT046,2949.8160111800653
FDP52,OUT045,3620.5327988644644
FDW20,OUT018,1751.4444973206014
FDS52,OUT049,1706.0573052803838
NCT29,OUT018,1634.9557270703322
NCL54,OUT013,2792.888845870358
FDC05,OUT045,3077.805812004607
FDF34,OUT035,3310.3571567818562
FDP03,OUT027,3485.6043951602405
FDD32,OUT010,-483.0525173786207
FDZ10,OUT045,1980.2527276948722
FDZ40,OUT035,1022.2123948994804
FDD51,OUT018,393.6174581534293
NCY30,OUT019,932.0668835984204
FDP58,OUT017,3521.382345914733
FDV49,OUT017,4313.472733221806
FDY24,OUT019,-1024.2224230148229
NCO55,OUT017,1800.5520906493525
FDR13,OUT017,2055.552317738965
FDS51,OUT017,1135.6152275219467
FDP26,OUT045,1544.4457067046524
NCB54,OUT027,3512.3432513068415
FDF32,OUT017,3259.0632443606555
FDN31,OUT018,2750.8791106902577
DRM48,OUT017,681.5603588800675
FDN20,OUT049,2827.081189894975
DRL01,OUT046,3722.9450748180657
FDV56,OUT049,1910.7777055625502
DRH13,OUT027,3168.5024336671636
FDA03,OUT017,2426.3579160673553
FDF47,OUT027,5003.585092951364
FDX32,OUT046,2398.769148361611
FDX57,OUT049,1692.3571966206373
NCA30,OUT045,2896.3775207893864
FDO49,OUT013,913.7593592199603
FDL04,OUT019,-261.2616880569219
DRM48,OUT035,739.9886076706277
FDR16,OUT013,3394.7905823750866
NCC19,OUT018,2729.827405380605
NCE42,OUT045,3631.400459421838
FDY24,OUT017,1037.1542139170472
FDH19,OUT049,2894.9007383791
FDJ46,OUT013,2781.6770998342777
FDN45,OUT010,1596.474016640158
FDY08,OUT035,2419.581070998993
FDZ37,OUT035,1630.1300926036365
NCT30,OUT045,680.4436079259942
DRY23,OUT018,433.23270970775707
NCZ30,OUT018,1646.0608745633594
FDC44,OUT018,1541.0140775505165
FDB45,OUT035,1872.6964136228653
FDY04,OUT013,2649.9800782245416
FDM27,OUT046,2591.599935236877
FDZ43,OUT017,3990.9249040807513
FDT39,OUT019,570.424300955011
NCC06,OUT019,108.3382021111363
FDL15,OUT027,3902.301514096011
FDL57,OUT017,4200.711757836671
FDU08,OUT046,1634.049325177226
FDK40,OUT017,4257.028180444544
FDQ12,OUT010,1719.0651662609034
FDS48,OUT017,2526.0764931117556
FDP09,OUT045,3287.263705551638
FDW21,OUT049,1743.1508365564227
FDY25,OUT035,3054.986825375231
DRE13,OUT017,1476.1871722218298
FDV43,OUT019,-1157.9349444954635
FDD22,OUT045,1704.5198314026911
FDM46,OUT019,-464.670008375924
NCO30,OUT010,1003.109357898611
FDM25,OUT046,2812.772564797164
NCN41,OUT049,2060.674761917335
FDU24,OUT045,1458.9095634617242
FDZ50,OUT046,2905.7300474744025
FDP45,OUT013,4044.0068376174
NCM54,OUT045,1916.7966637565619
FDW10,OUT019,869.7398134034866
FDP20,OUT017,2188.032459869901
FDK32,OUT046,2485.561272049609
FDN52,OUT049,1513.035118830112
FDM58,OUT045,1766.297952364318
FDZ46,OUT027,3218.385509055171
NCA18,OUT018,1566.350241144903
FDD35,OUT046,1986.3246140960273
NCK31,OUT035,960.4591715452789
FDI40,OUT027,3067.3447472559687
FDT50,OUT019,-355.1072297436442
NCT06,OUT046,2591.6605362599553
FDT31,OUT035,3171.55958871086
FDT45,OUT049,971.1094437824509
FDT13,OUT045,2939.913520021105
FDO50,OUT045,1425.2409652264066
NCU18,OUT010,295.8361457676665
NCR54,OUT049,3144.9529140929503
NCO18,OUT018,2527.6696514546643
FDU09,OUT045,892.9799952990727
FDT13,OUT018,2738.2982960088184
FDE09,OUT046,1846.1183287232006
NCK53,OUT019,-267.9670854953879
FDG45,OUT049,3522.8711459669917
DRH15,OUT035,882.022847340578
FDO21,OUT019,1701.4165116936256
FDD14,OUT027,4369.5552053504725
FDC09,OUT046,1739.7215229360154
FDH45,OUT027,2239.6858754400055
FDV32,OUT046,1091.4819901184985
FDG12,OUT035,2114.4295454501425
FDS32,OUT013,2352.7118970336983
NCL55,OUT018,3668.7120750789195
DRE01,OUT035,3934.8643954395225
DRE15,OUT049,1360.5733622008001
NCL42,OUT045,3801.6261870169224
FDP31,OUT013,1127.6203991351992
FDN33,OUT018,1247.9431212290456
FDZ59,OUT046,2653.6187812384815
FDE45,OUT010,954.8321230000481
FDJ07,OUT013,1945.0962081769198
FDQ45,OUT018,2697.511034280231
FDM33,OUT027,4900.608196973919
FDO15,OUT010,-614.2170567277044
FDM46,OUT013,1487.4176586095537
FDR03,OUT045,3247.99809537105
FDY49,OUT018,2454.105379443728
FDQ60,OUT045,1865.0985899600037
FDW10,OUT049,2904.4745353077815
FDO51,OUT049,895.9094999865908
FDJ40,OUT018,1491.4697423459475
FDS20,OUT018,2648.5782840768916
FDU45,OUT013,1878.0069390626604
FDV02,OUT035,2789.6807829545523
FDN09,OUT046,3826.6028352885855
NCM55,OUT027,4391.218529585096
FDN23,OUT018,2075.2744541711563
FDY31,OUT010,436.4544612610391
FDW03,OUT010,-143.16306683766084
FDD14,OUT046,2907.556132928803
FDV23,OUT017,2111.341635728556
DRI03,OUT045,2728.5592438975996
FDN13,OUT035,1728.611997055913
FDF45,OUT027,2524.865059087844
FDU46,OUT035,1608.672492010512
FDB57,OUT049,3701.918340484083
FDV12,OUT049,1766.9910400132985
FDQ58,OUT013,2443.439927166866
NCA18,OUT017,1929.6201171190019
FDH52,OUT049,1141.4519250356313
FDM24,OUT018,2153.984225483845
NCP43,OUT027,4316.143389324639
NCO18,OUT019,883.4524088318483
FDM32,OUT017,1623.9248100362565
NCL07,OUT017,740.4707801288791
FDK03,OUT013,4019.6918886825256
FDP59,OUT017,1804.2740980020972
FDQ24,OUT049,4076.2738732001303
FDQ16,OUT018,1464.5704229237845
FDU44,OUT013,2662.3822044483086
FDH28,OUT010,-1269.4760320659946
FDV28,OUT019,-1326.5569346679474
FDM22,OUT045,863.0276069946606
FDR56,OUT046,3170.7669086285996
FDV39,OUT049,3234.694785158731
FDU37,OUT019,-546.1890995746205
FDQ11,OUT010,2210.660787925801
FDX02,OUT045,3419.723458155956
NCS42,OUT018,1180.2164946712064
FDY57,OUT027,2994.683340423592
FDB21,OUT049,3923.493645100433
FDE28,OUT017,3733.2364257814875
FDQ55,OUT017,2011.9588348198013
FDA48,OUT049,3604.617209582491
FDZ19,OUT045,2722.017042163744
NCC43,OUT045,3868.918700756001
NCV18,OUT046,1280.7937290042134
NCA42,OUT018,2226.9242531518644
FDY45,OUT046,4048.2915112932483
NCC30,OUT045,2743.7287019702894
FDM57,OUT013,1444.2765021335854
FDL09,OUT010,733.3672564516121
FDB09,OUT027,3481.285431878839
FDT44,OUT035,2069.2400334545537
NCT06,OUT027,4033.228701070771
FDX26,OUT049,2951.2728250952237
FDK32,OUT013,2547.415985472311
DRA12,OUT046,2262.1711494447186
FDO46,OUT010,1118.2210294499598
FDE52,OUT013,1438.9963390544995
NCH42,OUT045,3540.0166285213413
FDV08,OUT035,894.9771543872796
FDB47,OUT018,3044.9801399630105
FDC28,OUT010,-165.66434812052125
FDD22,OUT046,1805.695825044646
FDS07,OUT027,3319.6060632178182
DRI13,OUT045,3351.384798236523
FDG32,OUT018,3247.1906730993983
FDU14,OUT017,4016.925293910013
FDD28,OUT019,-953.199434999115
NCP41,OUT017,1871.572483488278
FDS08,OUT049,2909.9954436414173
FDX47,OUT045,2496.0337937768136
FDC53,OUT019,-281.5962188685114
FDQ19,OUT035,4041.500746138799
FDL14,OUT045,2475.774037647494
FDM33,OUT019,1574.1118988430571
FDA51,OUT045,1711.8142885509478
FDZ27,OUT018,499.9461015084987
FDT04,OUT046,659.1098347133923
DRC13,OUT049,2120.9023297096915
FDR16,OUT027,4850.878498585542
FDQ03,OUT027,5221.881835794182
FDE38,OUT035,2844.068293717448
DRH23,OUT027,2364.3740867519487
FDT11,OUT019,1143.0839438204684
FDD09,OUT035,3040.829580729135
FDR40,OUT045,1296.1165662576593
FDX07,OUT017,3102.6202589641935
FDR07,OUT035,1737.183866886725
FDA51,OUT017,1901.3536942273358
FDT59,OUT019,1770.4510920468492
FDF20,OUT017,3237.1131001650956
FDR13,OUT045,1853.4092834631801
FDY26,OUT049,3429.6643232681
FDW04,OUT017,2198.155693297267
FDK52,OUT017,3661.7020448702947
FDN60,OUT049,2591.713041921994
FDM09,OUT019,833.7238460499184
FDP46,OUT049,1507.5136519205807
FDB50,OUT019,-634.0695505222277
NCQ29,OUT049,4161.459926493988
FDP16,OUT027,5306.640385780525
FDX33,OUT018,2302.6156449795253
FDP07,OUT010,1241.9729796050203
FDN22,OUT046,3976.633039467792
FDF39,OUT049,4239.674831565089
FDS21,OUT017,1150.6947409122267
NCM42,OUT013,1727.8802802905707
FDK50,OUT019,743.5953415384383
DRF13,OUT027,3777.626673663653
FDH35,OUT018,2354.268294806076
FDP60,OUT018,1331.3448058117347
DRJ49,OUT027,3520.6554139750947
NCT42,OUT019,444.7648789231432
FDE38,OUT049,2795.5012412702335
FDI04,OUT049,3258.029155140859
NCH54,OUT045,2403.8742367632926
FDT56,OUT049,1127.605863795288
DRD15,OUT018,3393.0443630354926
FDV58,OUT013,3114.1301938824668
FDP21,OUT049,3108.336089680591
FDH05,OUT013,3718.5226681943
FDR10,OUT027,4026.716206015211
NCP06,OUT045,2282.8424059276617
FDF33,OUT049,2008.554172437926
DRK37,OUT013,3012.0555353758805
DRH49,OUT045,1291.850273762096
FDT58,OUT013,2676.9648904827222
FDD41,OUT018,1410.1332989540078
FDP40,OUT018,1519.6512463164186
FDM51,OUT027,3142.105518656153
FDO45,OUT010,-473.75563327135455
FDW33,OUT010,-233.32378490752671
FDY24,OUT045,890.7559821733214
FDB10,OUT010,1822.8569632299368
FDM40,OUT035,2350.1520337789207
NCI06,OUT017,2942.981249458158
FDW12,OUT019,446.0460218601247
FDX48,OUT027,3968.2283945836175
NCW05,OUT027,3139.352967102824
FDX27,OUT017,1620.1021932802287
DRM37,OUT045,3037.804525723351
FDA38,OUT045,3708.805376077628
FDR36,OUT046,705.1752697466209
FDZ45,OUT046,3140.12440697646
FDG05,OUT017,2635.0746452986996
FDK28,OUT013,4084.3571348967503
FDV47,OUT045,1331.314832823762
FDN21,OUT045,2471.3912893559555
FDP20,OUT027,3522.4013244309867
FDI35,OUT045,2844.791080509859
DRY23,OUT013,763.701131474116
FDA56,OUT017,2117.929864983117
FDB09,OUT013,2037.7105997586086
NCO26,OUT027,3290.292022473825
FDQ49,OUT018,2274.1776773064603
FDI52,OUT027,3372.4894693459223
FDZ44,OUT027,3372.1606172626534
FDZ09,OUT018,2315.153402012482
FDY03,OUT049,1953.2267301987436
NCG42,OUT017,2152.5295245582797
DRI13,OUT027,4887.826133703973
FDQ32,OUT013,2121.182943930726
FDW16,OUT035,1638.4842651101485
FDU27,OUT046,799.1562890085911
FDR28,OUT010,705.8518762920855
FDQ49,OUT010,662.4122473964337
FDS37,OUT046,1900.2814283328516
FDW26,OUT018,3190.9994650304366
FDX12,OUT018,3587.577465366246
NCP06,OUT013,2403.795382743488
FDW45,OUT010,400.27859534445247
NCN30,OUT049,1601.1597609780333
FDN24,OUT049,965.925259760201
NCL41,OUT027,2013.9931168722555
FDR02,OUT019,-168.94656840296034
FDD09,OUT010,1004.8421847542356
FDS33,OUT010,-452.6774773320419
FDU22,OUT045,1828.9660233466002
FDI53,OUT013,2609.9250879615197
DRH01,OUT049,2853.881734693075
FDX32,OUT013,2375.0023220424446
NCP30,OUT018,369.61452067137895
FDB60,OUT045,3047.89716146336
FDB14,OUT049,1664.9945794315681
NCP02,OUT035,1071.0092351357507
FDJ10,OUT017,2357.1376951683524
FDG34,OUT046,1827.60087673614
NCB18,OUT017,1497.3696612020426
FDM16,OUT049,1332.3838723615786
FDW25,OUT018,1121.939788832283
FDB35,OUT010,-378.5795499606736
DRN11,OUT013,2289.0736916977753
FDF41,OUT019,1955.8766198150352
FDH16,OUT045,1335.1085947958206
NCQ50,OUT018,3058.5401994051385
DRH23,OUT018,638.3718169364399
DRJ37,OUT013,2426.713847571626
DRJ24,OUT027,4341.989542566342
FDY16,OUT035,3062.7430234785297
FDQ27,OUT045,1671.7271514692065
FDZ33,OUT045,2276.0098722682433
FDF29,OUT045,2059.295191784581
FDA08,OUT049,2769.7319031789643
FDG31,OUT046,1090.2874614128414
FDE34,OUT019,1030.791061864189
NCR30,OUT027,2614.60124806625
FDV33,OUT035,4261.16675374274
DRZ24,OUT018,1643.3044854797931
NCL54,OUT035,2857.6230765251225
FDR12,OUT049,2897.5028540265785
NCC54,OUT046,3803.938872691457
DRN59,OUT013,822.8822817768025
FDX50,OUT019,-183.24256110876445
FDV31,OUT027,4301.1084771482565
NCA29,OUT027,4168.861099532045
FDW60,OUT049,2962.926042904801
FDX08,OUT017,3043.4296566770226
DRD49,OUT013,3711.1958600665434
FDD33,OUT046,3673.975743596445
FDW35,OUT013,766.9492185958416
FDJ36,OUT017,1786.9211505316161
FDV51,OUT035,2800.3008713227428
FDW36,OUT046,1716.7867986579658
FDH35,OUT046,2652.3901560251843
NCS30,OUT027,3497.366505014206
FDN49,OUT017,787.8560469324184
FDL08,OUT018,3643.11118147402
FDI09,OUT013,4034.111972664084
FDP19,OUT018,1791.28661029247
FDU21,OUT010,-1323.6368933900771
NCP41,OUT045,1667.8588688799314
FDY10,OUT013,1834.4797216587403
FDP12,OUT018,391.90962511484497
NCN26,OUT049,1932.5772890616895
FDK44,OUT013,2816.593071423197
FDC28,OUT049,1826.9537216575322
FDJ41,OUT027,5588.94992573419
NCT29,OUT035,2114.1731115732814
NCH42,OUT019,1685.2867892370855
FDU60,OUT018,2425.2800902828026
FDS02,OUT045,2962.0961834643986
FDC51,OUT046,1981.475202116445
FDU03,OUT013,2964.961086482072
FDX39,OUT045,3329.960495311766
NCY05,OUT010,-1296.758886537421
NCL06,OUT027,5512.744759391926
FDD32,OUT035,1537.974723007971
NCN41,OUT045,1892.4018730585399
NCX53,OUT049,2362.3669634481817
FDU57,OUT019,504.4946349636448
FDQ23,OUT046,1693.9164799617056
FDQ52,OUT045,3820.156949709121
FDC14,OUT045,686.8975997656216
FDY09,OUT035,2953.865644549225
FDQ28,OUT045,2438.3957876875847
FDV25,OUT046,3529.255546963063
FDJ07,OUT035,2023.8564719055921
DRB25,OUT049,1777.0819223311332
FDK52,OUT019,1628.0084913961027
FDY52,OUT027,2477.9214599326374
FDB28,OUT046,3077.9781759815387
FDT36,OUT035,748.6058271456675
FDV25,OUT017,3650.477801219928
NCN07,OUT027,3525.202757596287
FDC57,OUT017,3245.535619475192
FDQ03,OUT018,3502.3539886106187
FDU23,OUT017,2781.5760939624897
NCX41,OUT035,3515.596014366824
NCD06,OUT035,878.4449364897084
FDW08,OUT045,1652.8014756748707
NCU29,OUT017,2421.0396459923354
NCE06,OUT013,2546.584530067738
FDV52,OUT010,-40.212595208387256
FDB02,OUT017,2989.4039960511673
NCR18,OUT045,629.4907231402458
FDK16,OUT049,1614.4159909033629
NCQ29,OUT010,2135.5729377552357
FDZ01,OUT019,-138.02768326409227
FDW27,OUT035,2660.6096767164972
FDD17,OUT018,3463.9187306517206
FDW39,OUT013,2887.0425911935663
DRH59,OUT045,1120.538838147947
FDS52,OUT013,1660.2720750835906
FDU40,OUT027,4526.833098138506
NCF54,OUT013,2757.778896591702
FDH46,OUT045,1625.0975694790814
NCP14,OUT049,1714.0399908046397
FDH50,OUT049,3124.919401058189
DRF15,OUT010,537.9258060744523
FDV27,OUT027,2916.2604312031654
NCJ06,OUT049,1995.3361446042595
FDN02,OUT018,3001.177387142294
FDQ51,OUT049,925.1737726871913
FDQ07,OUT017,3693.989290571111
FDS45,OUT049,1831.4659576166323
NCJ06,OUT045,1844.1925884337138
FDD36,OUT035,2038.741553179304
FDY25,OUT045,2864.623781083669
FDU52,OUT046,2441.2726638359372
DRK47,OUT017,3697.1667844184644
NCL30,OUT017,2126.802578299737
FDN22,OUT035,4131.25929317348
