Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB35,OUT027,2431.720192493071
FDA22,OUT017,2251.7272928183543
NCL06,OUT046,2333.139173253534
FDI35,OUT013,2315.0282231867177
NCW42,OUT045,2311.787582847744
NCX06,OUT049,2269.291592334707
FDC37,OUT027,2422.5207148495065
FDZ14,OUT018,2142.407886934592
DRG49,OUT049,2307.658176085123
NCG06,OUT045,2369.217924299141
DRC36,OUT045,2223.0015600229913
FDV21,OUT019,1718.7572444925868
FDB53,OUT046,2149.5677357992745
DRP47,OUT019,1883.1168786899818
FDA14,OUT013,2246.7483416224795
DRC24,OUT035,2214.9601189152118
FDW21,OUT018,2127.7158000446734
NCH29,OUT046,2086.1979684553803
FDU58,OUT013,2329.453840139842
FDY27,OUT017,2274.3252594649302
FDV56,OUT035,2213.5176265582422
FDT59,OUT046,2311.4019295072267
FDB23,OUT046,2333.409410134031
FDR49,OUT045,2042.5220031276149
FDB03,OUT010,1959.65678496585
FDN39,OUT045,2264.004092687339
FDX02,OUT027,2602.6063843669763
FDQ16,OUT027,2436.14877369883
FDU35,OUT018,2086.2922006613485
NCT29,OUT013,2181.870154322826
FDZ27,OUT046,2054.484930090012
FDN57,OUT017,2222.857711442396
FDA03,OUT018,2180.119951732984
FDZ36,OUT045,2247.739001247648
NCU05,OUT013,2125.413220017487
FDT39,OUT018,2187.419857471981
FDK60,OUT017,2129.4381130201964
FDZ25,OUT017,2276.1451929006266
FDG12,OUT046,2146.4522243953807
DRB01,OUT019,1814.8955434102422
NCC43,OUT027,2617.4772614216445
FDX13,OUT019,1955.9866451181256
FDM22,OUT049,2102.784981652664
FDJ03,OUT027,2360.126965288683
FDU14,OUT018,2331.5914133191695
FDB33,OUT010,1913.3778465223909
FDP27,OUT046,2216.038067224351
FDO38,OUT010,1759.441358722652
FDE28,OUT027,2588.641148394324
FDO27,OUT035,2125.430289670444
DRL23,OUT027,2422.103068197588
FDS28,OUT046,2044.7567293560255
FDX24,OUT013,2160.464945777182
FDZ02,OUT035,2179.188592611904
FDL46,OUT045,2179.0088853282623
FDS60,OUT027,2524.388697674468
NCO06,OUT017,2041.6272209900692
FDO16,OUT035,2149.613517508971
FDC60,OUT049,2095.784184226707
FDA48,OUT018,2225.5566394373923
FDZ36,OUT027,2549.561247585355
FDK27,OUT045,2184.326582232445
FDW23,OUT018,1977.5003172354568
FDM14,OUT018,2127.3593780870374
FDM14,OUT013,2208.9575045506317
FDW60,OUT018,2204.3177978208387
FDE21,OUT013,2223.486140036083
NCM42,OUT035,2181.344888898615
FDY59,OUT010,1778.3610944050956
DRI49,OUT049,2041.6282440989291
FDT28,OUT019,1803.2828805176025
FDQ22,OUT018,2028.5088696035127
FDR60,OUT049,2069.0300016384745
FDC50,OUT019,1692.3310839398373
FDV24,OUT013,2214.5824854089865
DRF48,OUT010,1910.3573671369218
FDQ47,OUT046,1996.2691246576474
DRN36,OUT049,2107.30059532693
NCY06,OUT035,2201.550691621235
FDE52,OUT035,2173.56060204991
NCB54,OUT045,2154.924978592169
NCF31,OUT035,2236.0233608415815
FDJ08,OUT027,2541.6952387198207
NCC07,OUT017,2171.8630268701377
NCD19,OUT027,2365.4403080331217
FDL46,OUT049,2201.833076625637
FDM20,OUT045,2363.9017094642095
NCI06,OUT010,1909.1090036727574
DRM11,OUT035,2359.5126366455165
NCH07,OUT018,2161.990268469213
FDS23,OUT013,2192.705273615642
FDO49,OUT018,2035.1315340015753
FDS35,OUT049,2079.318917045604
DRK39,OUT045,2098.6899899427444
DRI39,OUT049,2054.779936015256
FDV04,OUT017,2209.259614729424
NCN14,OUT035,2242.0100846242813
FDH08,OUT013,2385.041989618564
FDS20,OUT046,2238.7042501433207
FDV40,OUT049,2120.974926552129
FDZ48,OUT010,1781.7593955584105
FDS24,OUT027,2396.017229707606
FDK44,OUT049,2241.0898593431807
FDS48,OUT045,2212.705955494947
FDK26,OUT010,1942.0197826778394
FDD23,OUT045,2294.4280852900133
NCH54,OUT017,2232.051645354267
NCP14,OUT010,1770.124084410734
FDM60,OUT010,1703.3143419189296
FDV24,OUT017,2188.6774746138817
FDH08,OUT018,2297.5076042289834
FDS12,OUT027,2402.617299402957
FDR39,OUT027,2528.692421405547
FDP12,OUT027,2324.977324075612
DRF60,OUT027,2578.5239016323867
FDC09,OUT035,2200.4387243108595
FDF50,OUT018,2215.4164768311603
FDG28,OUT035,2374.958696040299
NCE19,OUT017,2074.0985878029996
NCM53,OUT010,1785.5947313164827
NCN18,OUT049,2173.2741123147784
FDF32,OUT035,2313.6967603923877
FDF11,OUT013,2413.0984317887137
DRI59,OUT049,2300.121560258581
NCG54,OUT035,2252.1403455217737
FDM44,OUT046,2132.165114961048
FDT57,OUT018,2308.9592398522714
FDV24,OUT046,2146.34494751411
FDI50,OUT019,1946.2553833891425
FDS09,OUT035,2106.0907088204394
NCC31,OUT027,2505.3236345751684
FDQ07,OUT019,1911.2618286388529
FDC22,OUT017,2274.5604597563174
FDZ56,OUT046,2231.2618957975133
FDZ40,OUT019,1677.204526657026
FDS46,OUT027,2471.8964150812426
DRD24,OUT045,2171.290012310597
FDV45,OUT017,2294.031050435599
FDL26,OUT045,2221.9540218244915
FDA56,OUT018,2151.633329568761
FDN27,OUT046,2144.180808310702
FDM20,OUT049,2364.9322688889047
FDO16,OUT017,2135.586661833986
FDL03,OUT035,2320.5552449543397
FDE58,OUT046,2148.325353826154
FDI02,OUT027,2436.2201721131514
NCC55,OUT019,1644.2063375895968
FDR03,OUT018,2268.6545813180255
FDB14,OUT017,2145.588201920353
FDR45,OUT013,2394.998246131336
NCN07,OUT017,2174.5793662924543
FDM51,OUT019,1767.2065562811472
FDT52,OUT027,2633.8811376079475
FDL26,OUT046,2189.16275085812
NCZ42,OUT046,2317.535924305392
DRI47,OUT019,1798.7406127671368
FDW40,OUT013,2227.4923762544645
FDN34,OUT046,2247.3637506842806
FDS01,OUT035,2292.166630818137
NCG55,OUT045,2168.353119010824
FDC11,OUT035,2139.484061236259
FDX35,OUT018,2274.592369406315
NCB06,OUT046,2164.6396291158603
FDR09,OUT019,1964.187859430398
FDC53,OUT017,2158.77892372381
FDY45,OUT013,2427.0582521822294
FDA22,OUT010,1890.8340701224372
FDE02,OUT035,2140.706474108507
FDW21,OUT045,2175.6197795805874
FDV34,OUT046,2106.8111839600488
FDS59,OUT049,2174.794545707049
NCW17,OUT017,2181.347206020186
NCK54,OUT046,2140.5293910401806
FDG17,OUT019,1957.3825406102142
FDG35,OUT017,2304.3274745007093
FDD08,OUT010,1727.5004776840294
NCO07,OUT017,2293.1744279031423
FDJ10,OUT010,1831.7454550117588
FDW36,OUT017,2139.0070432712105
FDW21,OUT010,1842.7628076582303
FDY19,OUT017,2197.5216453363546
DRE03,OUT013,2098.4254408179113
NCC55,OUT049,2050.865205773487
FDH52,OUT010,1754.577931386902
FDO09,OUT017,2383.5239333456475
FDU43,OUT045,2361.698621691372
FDX09,OUT010,1903.967692230697
FDH40,OUT019,1707.6902755424262
FDW58,OUT017,2188.0546201830043
FDC47,OUT017,2323.4634838046454
NCR41,OUT035,2145.9338665504115
DRG49,OUT035,2327.385065490309
FDC52,OUT027,2526.0001128510225
FDY13,OUT046,2088.024304408897
FDY35,OUT013,2126.79664320962
FDI35,OUT017,2290.663365285013
NCU18,OUT049,2200.916596989075
FDY33,OUT018,2183.8096531765314
FDC15,OUT027,2472.407327807859
FDU01,OUT049,2302.1536000673796
NCU42,OUT046,2216.376063252286
NCV29,OUT018,2188.8119058718175
NCY30,OUT017,2279.9065578584896
FDQ46,OUT049,2154.0400333028047
FDG58,OUT027,2506.6481127629268
FDK33,OUT017,2339.33666484605
NCD07,OUT045,2159.547362073989
NCX29,OUT027,2447.5839641400744
NCT42,OUT013,2250.8638811321875
DRN59,OUT035,2062.112642692177
FDI44,OUT035,2133.766672870329
FDA45,OUT049,2236.244236872417
FDP31,OUT045,2084.0154439132693
FDY01,OUT046,2110.39769384864
FDT09,OUT018,2174.992473496453
DRH03,OUT027,2415.7906097180303
FDA36,OUT018,2210.821202673815
NCF31,OUT017,2225.5987787031695
FDG14,OUT049,2231.9258027048436
FDG28,OUT027,2633.9799944831375
FDU14,OUT049,2371.387896652921
FDY47,OUT019,1794.5758766207339
FDI56,OUT049,2128.134759899406
DRD01,OUT013,2088.6407658750377
FDM22,OUT046,2085.2937384879724
FDH33,OUT013,2085.7203427078816
DRZ24,OUT013,2157.9280279497325
NCQ38,OUT046,2102.971624653909
FDO16,OUT027,2405.4780278103713
FDU07,OUT027,2500.584821881581
NCB07,OUT013,2304.4960097312637
FDU48,OUT045,2170.5614449187506
NCM43,OUT045,2215.5654933332144
FDR31,OUT010,1879.7140398385966
DRK49,OUT018,1981.6397845242864
NCI30,OUT010,1997.3785590284306
DRD60,OUT017,2238.8181663610817
NCG19,OUT046,2272.7293781005665
FDH12,OUT035,2142.388537849797
FDM32,OUT035,2178.7508523828556
FDM27,OUT035,2220.1497147104787
NCU53,OUT027,2504.2975600801437
NCQ18,OUT046,2082.788212837825
FDS10,OUT013,2309.061295495044
FDB33,OUT027,2529.1250804594833
FDI12,OUT013,2133.7669633261357
NCW42,OUT013,2348.2007177886812
NCC06,OUT018,2143.212129483625
FDW02,OUT017,2208.6272602695935
NCD43,OUT017,2167.6543504997403
FDM57,OUT018,2082.8888389717054
FDA58,OUT017,2339.7120910482276
FDK56,OUT046,2217.7965092844083
FDP52,OUT045,2353.3038266078843
FDW20,OUT018,2152.5418316838486
FDS52,OUT049,2155.898378239711
NCT29,OUT018,2094.2627050434094
NCL54,OUT013,2274.957692512541
FDC05,OUT045,2273.045172076816
FDF34,OUT035,2333.2184624769025
FDP03,OUT027,2460.450356241199
FDD32,OUT010,1802.1333263616293
FDZ10,OUT045,2210.2134740342244
FDZ40,OUT035,2099.9144294839793
FDD51,OUT018,1999.7386951888022
NCY30,OUT019,1867.7354069139371
FDP58,OUT017,2303.5609620614528
FDV49,OUT017,2398.809626779136
FDY24,OUT019,1615.871676741499
NCO55,OUT017,2121.7889910389913
FDR13,OUT017,2199.2115143819524
FDS51,OUT017,2106.6259087064386
FDP26,OUT045,2125.9107890078726
NCB54,OUT027,2438.0853296997034
FDF32,OUT017,2299.2887431855984
FDN31,OUT018,2225.330321892838
DRM48,OUT017,2009.517116679102
FDN20,OUT049,2265.337848983422
DRL01,OUT046,2293.1999411565503
FDV56,OUT049,2190.714647970742
DRH13,OUT027,2404.855862893717
FDA03,OUT017,2239.3715600723526
FDF47,OUT027,2603.202744293195
FDX32,OUT046,2184.7392009101113
FDX57,OUT049,2163.696539968347
NCA30,OUT045,2245.5965543001716
FDO49,OUT013,2119.725502029658
FDL04,OUT019,1713.4054739103558
DRM48,OUT035,2022.8792398794812
FDR16,OUT013,2324.777046388855
NCC19,OUT018,2206.3778173448763
NCE42,OUT045,2347.780776465516
FDY24,OUT017,2052.481736373401
FDH19,OUT049,2259.970674466398
FDJ46,OUT013,2294.7304145239523
FDN45,OUT010,1949.786011552054
FDY08,OUT035,2204.458189126806
FDZ37,OUT035,2170.4779847677773
NCT30,OUT045,2055.197860318424
DRY23,OUT018,1967.3314861022766
NCZ30,OUT018,2128.8310273043903
FDC44,OUT018,2087.974115791607
FDB45,OUT035,2196.9367786384055
FDY04,OUT013,2280.036452548483
FDM27,OUT046,2220.8171161720406
FDZ43,OUT017,2372.8665280413184
FDT39,OUT019,1842.4370387139663
NCC06,OUT019,1792.032868605389
FDL15,OUT027,2501.3067309815374
FDL57,OUT017,2392.7139778331807
FDU08,OUT046,2128.689870278554
FDK40,OUT017,2389.9521323055415
FDQ12,OUT010,1968.7840277155515
FDS48,OUT017,2216.4381260875807
FDP09,OUT045,2319.5488563816743
FDW21,OUT049,2175.7982922565134
FDY25,OUT035,2290.9993345944526
DRE13,OUT017,2103.1502159678093
FDV43,OUT019,1658.6852501375201
FDD22,OUT045,2153.0473123330094
FDM46,OUT019,1677.9434277386636
NCO30,OUT010,1935.752561177042
FDM25,OUT046,2219.313602104991
NCN41,OUT049,2154.4580256546765
FDU24,OUT045,2093.7812231412436
FDZ50,OUT046,2237.98123840423
FDP45,OUT013,2421.14043131285
NCM54,OUT045,2179.1992818350827
FDW10,OUT019,1849.896671126243
FDP20,OUT017,2210.0940691708256
FDK32,OUT046,2207.903459358971
FDN52,OUT049,2107.7619591054104
FDM58,OUT045,2196.4633076707287
FDZ46,OUT027,2440.460440215246
NCA18,OUT018,2114.1915341230115
FDD35,OUT046,2167.960349752067
NCK31,OUT035,2071.5796467312985
FDI40,OUT027,2405.9284263253285
FDT50,OUT019,1720.01465886595
NCT06,OUT046,2206.6894020016834
FDT31,OUT035,2316.884071413197
FDT45,OUT049,2088.784613356156
FDT13,OUT045,2282.4065947578583
FDO50,OUT045,2128.166437506383
NCU18,OUT010,1850.3283207544712
NCR54,OUT049,2266.0726843790735
NCO18,OUT018,2211.7448292020676
FDU09,OUT045,2094.280656391965
FDT13,OUT018,2235.3414927443946
FDE09,OUT046,2149.0008777201615
NCK53,OUT019,1724.8943669472405
FDG45,OUT049,2331.759930376492
DRH15,OUT035,2050.4544230306115
FDO21,OUT019,1958.786377481115
FDD14,OUT027,2512.438141620387
FDC09,OUT046,2146.6020622304272
FDH45,OUT027,2347.872746585879
FDV32,OUT046,2060.604281148146
FDG12,OUT035,2196.0521529590246
FDS32,OUT013,2266.6594977460272
NCL55,OUT018,2274.0750691009775
DRE01,OUT035,2294.7890412699435
DRE15,OUT049,2106.3488226617274
NCL42,OUT045,2353.644614604631
FDP31,OUT013,2118.4048384920347
FDN33,OUT018,2080.551839638397
FDZ59,OUT046,2175.6234431206626
FDE45,OUT010,1924.6105014315747
FDJ07,OUT013,2214.5739189126657
FDQ45,OUT018,2246.1067794662454
FDM33,OUT027,2590.718900359309
FDO15,OUT010,1796.1890413419533
FDM46,OUT013,2142.3525020599645
FDR03,OUT045,2316.136816991565
FDY49,OUT018,2218.4325592755413
FDQ60,OUT045,2139.3937668038316
FDW10,OUT049,2282.909980912842
FDO51,OUT049,2077.3110931678493
FDJ40,OUT018,2114.978758906578
FDS20,OUT018,2220.6079133763637
FDU45,OUT013,2223.269953695569
FDV02,OUT035,2269.1564839800376
FDN09,OUT046,2328.9687189975516
NCM55,OUT027,2511.2958852374104
FDN23,OUT018,2161.175043232003
FDY31,OUT010,1873.6862969588567
FDW03,OUT010,1826.823818095345
FDD14,OUT046,2200.5220542635807
FDV23,OUT017,2175.8111321460024
DRI03,OUT045,2238.5378799716623
FDN13,OUT035,2132.1426862985977
FDF45,OUT027,2402.072285364964
FDU46,OUT035,2180.1419113488005
FDB57,OUT049,2353.204052602284
FDV12,OUT049,2154.1279296598204
FDQ58,OUT013,2271.2145384295427
NCA18,OUT017,2171.7435714297276
FDH52,OUT049,2112.5405341482774
FDM24,OUT018,2145.535100297112
NCP43,OUT027,2515.8354576525053
NCO18,OUT019,1861.2631178819274
FDM32,OUT017,2166.5491408254657
NCL07,OUT017,2043.5905235946618
FDK03,OUT013,2405.0179743389685
FDP59,OUT017,2172.281032537954
FDQ24,OUT049,2357.109296682854
FDQ16,OUT018,2111.1502449450095
FDU44,OUT013,2284.1958289628033
FDH28,OUT010,1686.5319573355862
FDV28,OUT019,1597.2959746793126
FDM22,OUT045,2101.1891912149845
FDR56,OUT046,2254.631229610683
FDV39,OUT049,2295.232803860947
FDU37,OUT019,1697.5086816572236
FDQ11,OUT010,2055.5113625892677
FDX02,OUT045,2323.2426487850944
NCS42,OUT018,2074.691757945183
FDY57,OUT027,2415.956211013591
FDB21,OUT049,2324.428521802641
FDE28,OUT017,2316.944562035046
FDQ55,OUT017,2207.358393277408
FDA48,OUT049,2279.374025975946
FDZ19,OUT045,2243.560389525886
NCC43,OUT045,2340.011800635205
NCV18,OUT046,2064.4405248081976
NCA42,OUT018,2180.9539698869617
FDY45,OUT046,2352.9077513656903
NCC30,OUT045,2260.5932049636012
FDM57,OUT013,2170.655845067434
FDL09,OUT010,1872.799587728523
FDB09,OUT027,2468.8867142545296
FDT44,OUT035,2189.295032118808
NCT06,OUT027,2516.567590626169
FDX26,OUT049,2260.0390066827276
FDK32,OUT013,2278.1031614770277
DRA12,OUT046,2139.7161454824463
FDO46,OUT010,1959.4627895736098
FDE52,OUT013,2183.000327886813
NCH42,OUT045,2326.4345881461522
FDV08,OUT035,2100.9692553765535
FDB47,OUT018,2253.5754580137764
FDC28,OUT010,1804.426202481603
FDD22,OUT046,2125.2146096308916
FDS07,OUT027,2440.4216993811533
DRI13,OUT045,2282.9979082724894
FDG32,OUT018,2243.3244549130854
FDU14,OUT017,2380.421522390726
FDD28,OUT019,1677.430898995212
NCP41,OUT017,2155.9246083710914
FDS08,OUT049,2258.6243114439944
FDX47,OUT045,2240.0994940727405
FDC53,OUT019,1760.2781255125306
FDQ19,OUT035,2396.4775222588255
FDL14,OUT045,2239.791523101975
FDM33,OUT019,1902.9047329898488
FDA51,OUT045,2139.8754661730104
FDZ27,OUT018,2038.271700285833
FDT04,OUT046,2009.8650973856854
DRC13,OUT049,2158.7932915331703
FDR16,OUT027,2571.461085766984
FDQ03,OUT027,2616.78825398377
FDE38,OUT035,2266.6640471036926
DRH23,OUT027,2300.798494659757
FDT11,OUT019,1887.5064549171761
FDD09,OUT035,2299.9865500116944
FDR40,OUT045,2138.840046571444
FDX07,OUT017,2305.490513626098
FDR07,OUT035,2168.377506099348
FDA51,OUT017,2152.7535216748256
FDT59,OUT019,1948.2028203580333
FDF20,OUT017,2306.1858591733394
FDR13,OUT045,2185.0465964590203
FDY26,OUT049,2327.3192337179676
FDW04,OUT017,2199.4818089322885
FDK52,OUT017,2323.4403428355004
FDN60,OUT049,2194.4430324050663
FDM09,OUT019,1841.0062569696263
FDP46,OUT049,2132.1742875852747
FDB50,OUT019,1659.7518666824435
NCQ29,OUT049,2327.8229299228715
FDP16,OUT027,2630.7476388355826
FDX33,OUT018,2178.9486660642406
FDP07,OUT010,1972.7098310097142
FDN22,OUT046,2320.2250220547808
FDF39,OUT049,2407.4783794752175
FDS21,OUT017,2131.5324031220157
NCM42,OUT013,2191.772583436494
FDK50,OUT019,1846.750953269342
DRF13,OUT027,2459.732634343061
FDH35,OUT018,2201.8559158350977
FDP60,OUT018,2076.0764341152235
DRJ49,OUT027,2439.004585001953
NCT42,OUT019,1818.5684245579118
FDE38,OUT049,2246.1027637174343
FDI04,OUT049,2284.778189711928
NCH54,OUT045,2215.396285917765
FDT56,OUT049,2089.84190173751
DRD15,OUT018,2261.771691086203
FDV58,OUT013,2341.6972580976535
FDP21,OUT049,2294.6084651048127
FDH05,OUT013,2361.515411549779
FDR10,OUT027,2534.809012956315
NCP06,OUT045,2216.9648766042274
FDF33,OUT049,2178.147735943364
DRK37,OUT013,2281.707476892805
DRH49,OUT045,2103.861018595256
FDT58,OUT013,2272.4323007960074
FDD41,OUT018,2093.93533435751
FDP40,OUT018,2118.521247368995
FDM51,OUT027,2442.0984834871388
FDO45,OUT010,1804.8717574533905
FDW33,OUT010,1789.3106900445678
FDY24,OUT045,2082.5266805381357
FDB10,OUT010,1991.5846915872064
FDM40,OUT035,2185.865454419881
NCI06,OUT017,2266.548342711878
FDW12,OUT019,1800.55643236995
FDX48,OUT027,2497.5665231206335
NCW05,OUT027,2380.2081098305734
FDX27,OUT017,2146.955257628176
DRM37,OUT045,2232.3138998107734
FDA38,OUT045,2354.63303727498
FDR36,OUT046,1993.8483063692984
FDZ45,OUT046,2257.360250711553
FDG05,OUT017,2231.0632892950803
FDK28,OUT013,2392.7116317990312
FDV47,OUT045,2126.7720720847706
FDN21,OUT045,2232.558506535858
FDP20,OUT027,2477.405301960572
FDI35,OUT045,2279.054316100972
DRY23,OUT013,2053.7386862709623
FDA56,OUT017,2210.4799180730433
FDB09,OUT013,2223.3930810178845
NCO26,OUT027,2434.3349345059432
FDQ49,OUT018,2188.6280382901277
FDI52,OUT027,2436.4090705169547
FDZ44,OUT027,2461.3134062030977
FDZ09,OUT018,2180.9759088737133
FDY03,OUT049,2167.3636553261144
NCG42,OUT017,2199.8137875276207
DRI13,OUT027,2564.398888440261
FDQ32,OUT013,2240.7586497122556
FDW16,OUT035,2164.68997960185
FDU27,OUT046,2010.632631855746
FDR28,OUT010,1905.9865922230301
FDQ49,OUT010,1895.0726419692503
FDS37,OUT046,2144.4103364861153
FDW26,OUT018,2263.464055495771
FDX12,OUT018,2295.778609024094
NCP06,OUT013,2255.478234046822
FDW45,OUT010,1879.439611170357
NCN30,OUT049,2147.591971783579
FDN24,OUT049,2041.341386919302
NCL41,OUT027,2306.0134184679987
FDR02,OUT019,1778.7246832073163
FDD09,OUT010,1938.8982038141628
FDS33,OUT010,1822.8342339288733
FDU22,OUT045,2167.093403023936
FDI53,OUT013,2245.2640624840583
DRH01,OUT049,2203.6378042046363
FDX32,OUT013,2247.1872768039125
NCP30,OUT018,2016.5033123392116
FDB60,OUT045,2265.453602503994
FDB14,OUT049,2137.9141832368905
NCP02,OUT035,2103.990774634204
FDJ10,OUT017,2203.3715744085284
FDG34,OUT046,2162.899333242616
NCB18,OUT017,2140.540412433071
FDM16,OUT049,2119.5579103631558
FDW25,OUT018,2079.5362524175575
FDB35,OUT010,1804.1504660133864
DRN11,OUT013,2178.7709886129173
FDF41,OUT019,1901.976581991837
FDH16,OUT045,2121.507339095236
NCQ50,OUT018,2259.205889321096
DRH23,OUT018,1973.0340689006343
DRJ37,OUT013,2213.0396461945816
DRJ24,OUT027,2486.5240566529724
FDY16,OUT035,2279.412021770723
FDQ27,OUT045,2158.775575245755
FDZ33,OUT045,2202.6778741653793
FDF29,OUT045,2204.5197226322143
FDA08,OUT049,2256.3016628724217
FDG31,OUT046,2078.569055629398
FDE34,OUT019,1896.0051253528509
NCR30,OUT027,2379.905476358441
FDV33,OUT035,2415.6628120866853
DRZ24,OUT018,2102.281673536995
NCL54,OUT035,2257.0360628123303
FDR12,OUT049,2245.8453548569764
NCC54,OUT046,2274.8960122785606
DRN59,OUT013,2096.100783870362
FDX50,OUT019,1751.8734068108843
FDV31,OUT027,2526.42048711634
NCA29,OUT027,2529.658420429052
FDW60,OUT049,2253.2563146362763
FDX08,OUT017,2291.739285830783
DRD49,OUT013,2298.038756984716
FDD33,OUT046,2291.0394148174596
FDW35,OUT013,2113.2311158308016
FDJ36,OUT017,2125.7033647303483
FDV51,OUT035,2266.5511203727365
FDW36,OUT046,2100.1204960854097
FDH35,OUT046,2220.666467913443
NCS30,OUT027,2447.9189755792813
FDN49,OUT017,2052.099112548418
FDL08,OUT018,2312.755396119121
FDI09,OUT013,2381.2550960945864
FDP19,OUT018,2108.8227822976214
FDU21,OUT010,1708.3469360758213
NCP41,OUT045,2141.604024068306
FDY10,OUT013,2210.1013937115918
FDP12,OUT018,1997.1450728251502
NCN26,OUT049,2172.1133872455566
FDK44,OUT013,2275.24734297968
FDC28,OUT049,2152.007817162357
FDJ41,OUT027,2656.5970342748997
NCT29,OUT035,2170.305642698798
NCH42,OUT019,1925.4793178235136
FDU60,OUT018,2181.159116910249
FDS02,OUT045,2259.57526115732
FDC51,OUT046,2173.71229461466
FDU03,OUT013,2294.984543601857
FDX39,OUT045,2311.0566136314214
NCY05,OUT010,1680.9587221035877
NCL06,OUT027,2640.10398486847
FDD32,OUT035,2177.6339329697494
NCN41,OUT045,2151.590028664982
NCX53,OUT049,2193.9025784192418
FDU57,OUT019,1808.1939018812789
FDQ23,OUT046,2127.2260604059984
FDQ52,OUT045,2329.7988683556323
FDC14,OUT045,2077.375729900491
FDY09,OUT035,2294.016273231071
FDQ28,OUT045,2226.6295687450006
FDV25,OUT046,2287.4486075505165
FDJ07,OUT035,2197.936967558108
DRB25,OUT049,2112.312251214225
FDK52,OUT019,1901.1462395559545
FDY52,OUT027,2378.821425265939
FDB28,OUT046,2241.0107970195572
FDT36,OUT035,2037.7171874685048
FDV25,OUT017,2331.2969616278056
NCN07,OUT027,2443.404353331009
FDC57,OUT017,2309.497711105754
FDQ03,OUT018,2289.851137593191
FDU23,OUT017,2261.719228763789
NCX41,OUT035,2313.3826617108875
NCD06,OUT035,2072.885922742276
FDW08,OUT045,2132.722782858375
NCU29,OUT017,2199.6018626894897
NCE06,OUT013,2247.4723666148493
FDV52,OUT010,1794.250082085825
FDB02,OUT017,2283.6842158185614
NCR18,OUT045,2070.6642642521315
FDK16,OUT049,2149.2562355272557
NCQ29,OUT010,1967.5621128908547
FDZ01,OUT019,1783.0982634124891
FDW27,OUT035,2221.358810609719
FDD17,OUT018,2290.4274158812927
FDW39,OUT013,2299.2456170519795
DRH59,OUT045,2076.873651165405
FDS52,OUT013,2191.661162726541
FDU40,OUT027,2561.4505226142073
NCF54,OUT013,2284.167347021568
FDH46,OUT045,2167.773731875317
NCP14,OUT049,2127.449010363619
FDH50,OUT049,2298.309426816957
DRF15,OUT010,1866.5416980158357
FDV27,OUT027,2416.0617886556156
NCJ06,OUT049,2179.6140888890122
FDN02,OUT018,2243.618840520855
FDQ51,OUT049,2090.649457670002
FDQ07,OUT017,2338.608745995218
FDS45,OUT049,2176.863689145718
NCJ06,OUT045,2178.3017699559405
FDD36,OUT035,2181.3537201873787
FDY25,OUT045,2269.97885612029
FDU52,OUT046,2180.373132783075
DRK47,OUT017,2303.554714674521
